Jap	Eng	type	id
オリエント・ドラゴン	Orient Dragon	EFFECT SYNCHRO MONSTER	68124775
機皇帝ワイゼル∞	Meklord Emperor Wisel	EFFECT SPSUMMON MONSTER	68140974
BK スイッチヒッター	Battlin' Boxer Switchitter	EFFECT MONSTER	68144350
マドルチェ・プロムナード	Madolche Promenade	TRAP	68159562
針剣士	Stinging Swordsman	EFFECT MONSTER	68167124
陽動作戦	A Feint Plan	TRAP	68170903
ストーン・ドラゴン	Stone Dragon	NORMAL MONSTER	68171737
ドラコニアの翼竜騎兵	Sky Dragoons of Draconia	NORMAL PENDULUM MONSTER	68182934
甲虫装機 ダンセル	Inzektor Dragonfly	EFFECT MONSTER	68184115
黒蠍団召集	Mustering of the Dark Scorpions	SPELL	68191243
星遺物の機憶	World Legacy's Memory	QUICKPLAY SPELL	68191756
轟の王 ハール	Hoárr, Generaider Boss of Rumbling	EFFECT MONSTER	68199168
宝玉獣 エメラルド・タートル	Crystal Beast Emerald Tortoise	EFFECT MONSTER	68215963
フレムベル・ドラグノフ	Flamvell Dragnov	EFFECT MONSTER	68226653
魔弾の射手 ドクトル	Magical Musketeer Doc	EFFECT MONSTER	68246154
ロイヤルナイツ	Royal Knight	EFFECT MONSTER	68280530
リンクメイル・デーモン	Linkmail Archfiend	EFFECT LINK MONSTER	68295149
パンデミック・ドラゴン	Pandemic Dragon	EFFECT MONSTER	68299524
冥界の宝札	Precious Cards from Beyond	SPELL CONTINUOUS	68304813
宇宙砦ゴルガー	Cosmic Fortress Gol'gar	EFFECT SYNCHRO MONSTER	68319538
奇跡の復活	Miracle Restoring	TRAP	68334074
メタル・ガーディアン	Metal Guardian	NORMAL MONSTER	68339286
素早いビーバー	Nimble Beaver	EFFECT MONSTER	68353324
デュアル・ソルジャー	Gemini Soldier	EFFECT GEMINI MONSTER	68366996
デーモンの将星	Archfiend Commander	EFFECT MONSTER	68371799
念動増幅装置	Telekinetic Charging Cell	EQUIP SPELL	68392533
マジェスペクター・クロウ	Majespecter Crow - Yata	EFFECT PENDULUM MONSTER	68395509
CNo.107 超銀河眼の時空龍	Number C107: Neo Galaxy-Eyes Tachyon Dragon	EFFECT XYZ MONSTER	68396121
悪魔への貢物	Faustian Bargain	SPELL	68396778
裸の王様	The Emperor's Holiday	TRAP CONTINUOUS	68400115
妖精の贈りもの	Fairy's Gift	NORMAL MONSTER	68401546
トラミッド・スフィンクス	Triamid Sphinx	EFFECT SPSUMMON MONSTER	68406755
破邪の大剣－バオウ	Wicked-Breaking Flamberge - Baou	EQUIP SPELL	68427465
シューティング・ライザー・ドラゴン	Shooting Riser Dragon	EFFECT SYNCHRO TUNER MONSTER	68431965
A・ジェネクス・ドゥルダーク	Genex Ally Duradark	EFFECT MONSTER	68450517
エクストリオの牙	Exterio's Fang	TRAP COUNTER	68456353
魔法族の里	Secret Village of the Spellcasters	SPELL FIELD	68462976
ヴァレット・トレーサー	Rokket Tracer	EFFECT TUNER MONSTER	68464358
ハードアームドラゴン	Hardened Armed Dragon	EFFECT MONSTER	68473226
ペンデュラム・ホール	Pendulum Hole	TRAP COUNTER	68477598
ジェネクス・コントローラー	Genex Controller	NORMAL TUNER MONSTER	68505803
アマゾネスペット虎獅子	Amazoness Pet Liger	EFFECT FUSION MONSTER	68507541
ケンタウロス	Mystic Horseman	NORMAL MONSTER	68516705
ファイヤー・ハンド	Fire Hand	EFFECT MONSTER	68535320
メタル化・魔法反射装甲	Metalmorph	TRAP	68540058
メタル化・魔法反射装甲	Metalmorph	TRAP	68540059
スターダスト・シャオロン	Stardust Xiaolong	EFFECT MONSTER	68543408
発条機甲ゼンマイスター	Wind-Up Zenmaister	EFFECT XYZ MONSTER	68597372
武神器－ハバキリ	Bujingi Crane	EFFECT MONSTER	68601507
武神姫－アマテラス	Bujinki Amaterasu	EFFECT XYZ MONSTER	68618157
占術姫ペタルエルフ	Prediction Princess Petalelf	EFFECT FLIP MONSTER	68625727
カエルスライム	Slime Toad	NORMAL MONSTER	68638985
リトル・キメラ	Little Chimera	EFFECT MONSTER	68658728
一点買い	Single Purchase	SPELL	68661341
フォーチュンフューチャー	Fortune's Future	SPELL	68663748
闇竜の黒騎士	Paladin of the Cursed Dragon	EFFECT MONSTER	68670547
ヴァンパイアの支配	Vampire Domination	TRAP COUNTER	68688135
赤鬼	Red Ogre	EFFECT MONSTER	68722455
E・HERO フレイム・ブラスト	Elemental HERO Inferno	EFFECT FUSION MONSTER	68745629
幸運の笛吹き	Lucky Pied Piper	EFFECT GEMINI MONSTER	68762510
Redbeard, the Plunder Patroll Matey	Redbeard, the Plunder Patroll Matey	EFFECT MONSTER	68769900
サイバー・バリア・ドラゴン	Cyber Barrier Dragon	EFFECT SPSUMMON MONSTER	68774379
アタック・フェロモン	Attack Pheromones	SPELL CONTINUOUS	68786330
コアキメイル・スピード	Koa'ki Meiru Speeder	EFFECT MONSTER	68809475
Tyler the Great Warrior	Tyler the Great Warrior	EFFECT MONSTER	68811206
オボミ	Lillybot	EFFECT MONSTER	68812773
ハーピィ・ダンサー	Harpie Dancer	EFFECT MONSTER	68815132
クレイジー・ファイヤー	Wild Fire	QUICKPLAY SPELL	68815401
クレイジー・ファイヤー・トークン	Wild Fire Token	TOKEN NORMAL MONSTER	68815402
Emダメージ・ジャグラー	Performage Damage Juggler	EFFECT MONSTER	68819554
サブテラーの刀匠	Subterror Nemesis Defender	EFFECT MONSTER	68823957
黒き覚醒のエルドリクシル	Eldlixir of Black Awakening	SPELL	68829754
一騎加勢	Back-Up Rider	SPELL	68833958
トライエッジ・リヴァイア	Tri-Edge Levia	EFFECT XYZ MONSTER	68836428
岩窟魔人オーガ・ロック	Rock Ogre Grotto #1	NORMAL MONSTER	68846917
ティンダングル・エンジェル	Tindangle Angel	EFFECT FLIP MONSTER	68860936
アブソリューター	Fiend Reflection #1	NORMAL MONSTER	68870276
押し売りゴブリン	Hard-sellin' Goblin	TRAP CONTINUOUS	68875140
憑依装着－エリア	Familiar-Possessed - Eria	EFFECT MONSTER	68881649
カマキラー	Kamakiriman	NORMAL MONSTER	68928540
音響戦士ベーシス	Symphonic Warrior Basses	EFFECT TUNER MONSTER	68933343
ファイアウォール・ドラゴン・ダークフルード	Firewall Dragon Darkfluid	EFFECT LINK MONSTER	68934651
メンタルドレイン	Mind Drain	TRAP CONTINUOUS	68937720
六花の薄氷	Rikka Sheet	TRAP	68941332
電子光虫－センチビット	Digital Bug Centibit	EFFECT MONSTER	68950538
リンク・パーティー	Link Party	SPELL	68957925
ブークー	Boo Koo	NORMAL MONSTER	68963107
ヴァレルガード・ドラゴン	Borrelguard Dragon	EFFECT LINK MONSTER	68987122
堕ち武者	Samurai Skull	EFFECT MONSTER	68989981
炎王獣 バロン	Fire King Avatar Barong	EFFECT MONSTER	69000994
メガリス・アンフォームド	Megalith Unformed	QUICKPLAY SPELL	69003792
デビル・フランケン	Cyber-Stein	EFFECT MONSTER	69015963
機甲忍者エアー	Air Armor Ninja	EFFECT MONSTER	69023354
六武衆－ヤリザ	The Six Samurai - Yariza	EFFECT MONSTER	69025477
BF－アーマード・ウィング	Blackwing Armor Master	EFFECT SYNCHRO MONSTER	69031175
奈落との契約	Contract with the Abyss	RITUAL SPELL	69035382
リユナイト・パラディオン	Crusadia Revival	SPELL FIELD	69039982
バグ・ロード	Crashbug Road	QUICKPLAY SPELL	69042950
No.13 ケインズ・デビル	Number 13: Embodiment of Crime	EFFECT XYZ MONSTER	69058960
カチコチドラゴン	Kachi Kochi Dragon	EFFECT XYZ MONSTER	69069911
アモルファージ・イリテュム	Amorphage Goliath	EFFECT PENDULUM MONSTER	69072185
無限起動要塞メガトンゲイル	Infinitrack Fortress Megaclops	EFFECT LINK MONSTER	69073023
義賊の入門書	Introduction to Gallantry	TRAP	69091732
捕食植物スキッド・ドロセーラ	Predaplant Squid Drosera	EFFECT MONSTER	69105797
ハイバネーション・ドラゴン	Hibernation Dragon	EFFECT MONSTER	69109764
神聖なる森	Spiritual Forest	SPELL CONTINUOUS	69112325
ダイナレスラー・テラ・パルクリオ	Dinowrestler Terra Parkourio	EFFECT LINK MONSTER	69121954
守護霊のお守り	Deal of Phantom	TRAP	69122763
ゼラ	Zera the Mant	RITUAL MONSTER	69123138
ヂェミナイ・エルフ	Gemini Elf	NORMAL MONSTER	69140098
ヂェミナイ・エルフ	Gemini Elf	NORMAL MONSTER	69140099
スクラップ・シャーク	Scrap Shark	EFFECT MONSTER	69155991
ライトニング・ボルテックス	Lightning Vortex	SPELL	69162969
六花絢爛	Rikka Glamour	SPELL	69164989
アストラグールズ	Astra Ghouls	EFFECT MONSTER	69170403
CNo.40 ギミック・パペット－デビルズ・ストリングス	Number C40: Gimmick Puppet of Dark Strings	EFFECT XYZ MONSTER	69170557
スペース・サイクロン	Space Cyclone	QUICKPLAY SPELL	69176131
EMクリボーダー	Performapal Kuribohble	EFFECT MONSTER	69181753
サンダー・クラッシュ	Thunder Crash	SPELL	69196160
甲虫装機 ホーネット	Inzektor Hornet	EFFECT MONSTER	69207766
EMパートナーガ	Performapal Partnaga	EFFECT PENDULUM MONSTER	69211541
ブレイク・オブ・ザ・ワールド	Breaking of the World	SPELL FIELD	69217334
EMチェーンジラフ	Performapal Changeraffe	EFFECT PENDULUM MONSTER	69228245
爆炎帝テスタロス	Thestalos the Mega Monarch	EFFECT MONSTER	69230391
ジェムナイト・エメラル	Gem-Knight Emerald	EFFECT MONSTER	69243722
蝶の短剣－エルマ	Butterfly Dagger - Elma	EQUIP SPELL	69243953
ジェネティック・ワーウルフ	Gene-Warped Warwolf	NORMAL MONSTER	69247929
精神汚染	Mind Pollutant	SPELL	69257165
コンタクト・アウト	Contact Out	QUICKPLAY SPELL	69270537
我が身を盾に	My Body as a Shield	QUICKPLAY SPELL	69279219
水精鱗－アビスグンデ	Mermail Abyssgunde	EFFECT MONSTER	69293721
光の護封陣	Array of Revealing Light	SPELL FIELD	69296555
光神機－桜火	Majestic Mech - Ohka	EFFECT MONSTER	69303178
アーティファクト－ヴァジュラ	Artifact Vajra	EFFECT MONSTER	69304426
ディスカバード・アタック	Checkmate	SPELL	69313735
鈍重	Gravity Lash	QUICKPLAY SPELL	69319869
伝説のゼンマイ	Legendary Wind-Up Key	QUICKPLAY SPELL	69320362
烈風帝ライザー	Raiza the Mega Monarch	EFFECT MONSTER	69327790
メタルフォーゼ・ヴォルフレイム	Metalfoes Volflame	NORMAL PENDULUM MONSTER	69351984
バニーラ	Bunilla	NORMAL MONSTER	69380702
Ai－Q	A.I.Q	TRAP CONTINUOUS	69381150
D－HERO ドミネイトガイ	Destiny HERO - Dominance	EFFECT FUSION MONSTER	69394324
暗黒の謀略	Dark Scheme	TRAP	69402394
スパイダー・ウェブ	Spider Web	SPELL FIELD	69408987
霞の谷の雷鳥	Mist Valley Thunderbird	EFFECT MONSTER	69448290
醒めない悪夢	Unending Nightmare	TRAP CONTINUOUS	69452756
闇魔界の覇王	King of Yamimakai	NORMAL MONSTER	69455834
コイツ	Koitsu	EFFECT UNION MONSTER	69456283
A・O・J フィールド・マーシャル	Ally of Justice Field Marshal	EFFECT SYNCHRO MONSTER	69461394
フェニックス・ギア・フリード	Phoenix Gearfried	EFFECT GEMINI MONSTER	69488544
竜魔王ベクターP	Vector Pendulum, the Dracoverlord	NORMAL PENDULUM MONSTER	69512157
神聖騎士パーシアス	Avenging Knight Parshath	EFFECT SYNCHRO MONSTER	69514125
ロー・キューピット	Cupid Dunk	EFFECT MONSTER	69526976
トラミッド・ダンサー	Triamid Dancer	EFFECT MONSTER	69529337
おとぼけオポッサム	Playful Possum	EFFECT MONSTER	69529567
ブレイズ・キャノン	Blaze Accelerator	SPELL CONTINUOUS	69537999
光と闇の洗礼	Dedication through Light and Darkness	QUICKPLAY SPELL	69542930
SRブロックンロール	Speedroid Block-n-Roll	EFFECT MONSTER	69550259
SRトークン	Speedroid Token	TOKEN NORMAL MONSTER	69550260
F.A.ウィナーズ	F.A. Winners	SPELL CONTINUOUS	69553552
舌魚	Tongyo	NORMAL MONSTER	69572024
E・HERO フラッシュ	Elemental HERO Flash	EFFECT MONSTER	69572169
デス・コアラ	Des Koala	EFFECT FLIP MONSTER	69579761
フレグランス・ストーム	Fragrance Storm	SPELL	69584564
底なし落とし穴	Floodgate Trap Hole	TRAP	69599136
覇王眷竜ダークヴルム	Supreme King Dragon Darkwurm	EFFECT PENDULUM MONSTER	69610326
No.17 リバイス・ドラゴン	Number 17: Leviathan Dragon	EFFECT XYZ MONSTER	69610924
ゴブリンのその場しのぎ	Goblin Out of the Frying Pan	TRAP COUNTER	69632396
エヴォルダー・テリアス	Evolsaur Terias	EFFECT MONSTER	69633792
インプ	Horn Imp	NORMAL MONSTER	69669405
ブラッドストーム	Battlestorm	EFFECT MONSTER	69695704
ヴァンパイア・デザイア	Vampire's Desire	SPELL	69700783
メタルフォーゼ・コンビネーション	Metalfoes Combination	TRAP CONTINUOUS	69711728
武神器－ムラクモ	Bujingi Quilin	EFFECT MONSTER	69723159
魔の取引	Terrible Deal	TRAP	69724380
魚ギョ戦士	Wow Warrior	NORMAL MONSTER	69750536
ヴォルカニック・バックショット	Volcanic Scattershot	EFFECT MONSTER	69750546
CNo.5 亡朧龍 カオス・キマイラ・ドラゴン	Number C5: Chaos Chimera Dragon	EFFECT XYZ MONSTER	69757518
ペロペロケルペロス	Peropero Cerperus	EFFECT MONSTER	69764158
ガルヴァス	Garvas	NORMAL MONSTER	69780745
宵星の騎士ギルス	Mekk-Knight Orcust Girsu	EFFECT MONSTER	69811710
星遺物トークン	World Legacy Token	TOKEN NORMAL MONSTER	69811711
アルカナフォースEX－THE DARK RULER	Arcana Force EX - The Dark Ruler	EFFECT SPSUMMON MONSTER	69831560
霊魂消滅	Spirit Elimination	SPELL	69832741
妖仙獣 大幽谷響	Yosenju Oyam	EFFECT MONSTER	69838592
マシンナーズ・メタルクランチ	Machina Metalcrunch	EFFECT MONSTER	69838761
アーティファクト－デュランダル	Artifact Durendal	EFFECT XYZ MONSTER	69840739
カンツウツボ	Piercing Moray	EFFECT MONSTER	69846323
天輪の葬送士	Guiding Light	EFFECT MONSTER	69865139
巨神竜の遺跡	Ruins of the Divine Dragon Lords	SPELL CONTINUOUS	69868555
巨竜トークン	Dragon Lord Token	TOKEN NORMAL MONSTER	69868556
E・HERO アナザー・ネオス	Elemental HERO Neos Alius	EFFECT GEMINI MONSTER	69884162
幻魔皇ラビエル	Raviel, Lord of Phantasms	EFFECT SPSUMMON MONSTER	69890967
幻魔トークン	Phantasm Token	TOKEN NORMAL MONSTER	69890968
ダイス・アルマジロ	Dice Armadillo	NORMAL MONSTER	69893315
地縛神 Chacu Challhua	Earthbound Immortal Chacu Challhua	EFFECT MONSTER	69931927
ギルフォード・ザ・レジェンド	Gilford the Legend	EFFECT MONSTER	69933858
宝玉獣 アンバー・マンモス	Crystal Beast Amber Mammoth	EFFECT MONSTER	69937550
捕食植物ドラゴスタペリア	Predaplant Dragostapelia	EFFECT FUSION MONSTER	69946549
疫病ウィルス ブラックダスト	Ekibyo Drakmord	EQUIP SPELL	69954399
ペンデュラム・ターン	Pendulum Shift	QUICKPLAY SPELL	69982329
ミューズの天使	Muse-A	NORMAL MONSTER	69992868
ネクロバレーの祭殿	Hidden Temples of Necrovalley	SPELL CONTINUOUS	70000776
武神－ヒルコ	Bujin Hiruko	NORMAL PENDULUM MONSTER	70026064
U.A.ペナルティ	U.A. Penalty Box	TRAP CONTINUOUS	70043345
突進	Rush Recklessly	QUICKPLAY SPELL	70046172
ツインバレル・ドラゴン	Twin-Barrel Dragon	EFFECT MONSTER	70050374
ダークシー・フロート	Darksea Float	EFFECT MONSTER	70054514
D.D.アサイラント	D.D. Assailant	EFFECT MONSTER	70074904
縫合蘇生	Suture Rebirth	SPELL	70083592
ナチュル・ドラゴンフライ	Naturia Dragonfly	EFFECT MONSTER	70083723
首狩り魔人	Neck Hunter	NORMAL MONSTER	70084224
オーロラ・ウィング	Aurora Wing	EFFECT MONSTER	70089580
サイバー・ドラゴン	Cyber Dragon	EFFECT MONSTER	70095154
サイバー・ドラゴン	Cyber Dragon	EFFECT MONSTER	70095155
パンサー・シャーク	Panther Shark	EFFECT MONSTER	70101178
究極地縛神	Ultimate Earthbound Immortal	TRAP CONTINUOUS	70109009
WW－スノウ・ベル	Windwitch - Snow Bell	EFFECT TUNER MONSTER	70117860
呪眼領閾－パレイドリア－	Evil Eye Domain - Pareidolia	SPELL FIELD	70122149
ホールディング・レッグス	Holding Legs	EFFECT MONSTER	70124586
ミスター・ボンバー	Blast Juggler	EFFECT MONSTER	70138455
古代の機械要塞	Ancient Gear Fortress	SPELL CONTINUOUS	70147689
ランタン・シャーク	Lantern Shark	EFFECT MONSTER	70156946
地霊術－「鉄」	Spiritual Earth Art - Kurogane	TRAP	70156997
黒・魔・導・連・弾	Dark Magic Twin Burst	SPELL	70168345
影六武衆－ドウジ	Secret Six Samurai - Doji	EFFECT MONSTER	70180284
ダーク砂バク	Dark Desertapir	EFFECT MONSTER	70187958
ブレード・バウンサー	Blade Bounzer	EFFECT MONSTER	70194827
森羅の霊峰	Mount Sylvania	SPELL FIELD	70222318
ウィッチクラフト・デモンストレーション	Witchcrafter Demonstration	QUICKPLAY SPELL	70226289
ブラック・コア	Dark Core	SPELL	70231910
リコーデッド・アライブ	Recoded Alive	TRAP	70238111
トイポット	Toy Vendor	SPELL CONTINUOUS	70245411
フォーチュンレディ・エヴァリー	Fortune Lady Every	EFFECT SYNCHRO MONSTER	70252926
ナチュル・トライアンフ	Naturia Tulip	EFFECT TUNER MONSTER	70261145
カラクリ守衛 参壱参	"Karakuri Watchdog mdl 313 ""Saizan"""	EFFECT TUNER MONSTER	70271583
謙虚な壺	Pot of Generosity	SPELL	70278545
調律師の陰謀	Tuner's Scheme	TRAP CONTINUOUS	70284332
比翼レンリン	Leng Ling	EFFECT UNION MONSTER	70298454
グラッジ	Mucus Yolk	EFFECT MONSTER	70307656
炎舞－「天権」	Fire Formation - Tenken	TRAP CONTINUOUS	70329348
ノクトビジョン・ドラゴン	Noctovision Dragon	EFFECT MONSTER	70333910
ゴッドアイズ・ファントム・ドラゴン	All-Eyes Phantom Dragon	EFFECT SPSUMMON PENDULUM MONSTER	70335319
次元幽閉	Dimensional Prison	TRAP	70342110
フォースフィールド	Riryoku Field	TRAP COUNTER	70344351
ヤマドラン	Yamadron	NORMAL MONSTER	70345785
勇炎星－エンショウ	Brotherhood of the Fire Fist - Gorilla	EFFECT MONSTER	70355994
成金ゴブリン	Upstart Goblin	SPELL	70368879
捕食植物ヴェルテ・アナコンダ	Predaplant Verte Anaconda	EFFECT LINK MONSTER	70369116
星蝕－レベル・クライム－	Star Siphon	TRAP	70391588
星蝕トークン	Siphon Token	TOKEN NORMAL MONSTER	70391589
機械王－B.C.3000	Machine King - 3000 B.C.	TRAP CONTINUOUS	70406920
ザ・アキュムレーター	The Accumulator	EFFECT MONSTER	70410002
星守る結界	Hexatellarknight	SPELL FIELD	70422863
D・コード	Morphtronic Cord	EQUIP SPELL	70423794
A BF－霧雨のクナイ	Assault Blackwing - Kunai the Drizzle	EFFECT MONSTER	70456282
EMジンライノ	Performapal Thunderhino	EFFECT MONSTER	70458081
EMドラミング・コング	Performapal Drummerilla	EFFECT PENDULUM MONSTER	70479321
ヴェンデット・アニマ	Vendread Anima	EFFECT MONSTER	70491682
雷仙神	The Ascended of Thunder	EFFECT MONSTER	70493141
アンブラル・ウィル・オ・ザ・ウィスプ	Umbral Horror Will o' the Wisp	EFFECT MONSTER	70546737
トゥーン・ロールバック	Toon Rollback	SPELL	70560957
魔界台本「魔界の宴咜女」	Abyss Script - Abysstainment	SPELL CONTINUOUS	70564929
