Jap	Eng	type	id
暗黒ブラキ	Black Brachios	MONSTER EFFECT	50896944
蒼炎の剣士	Blue Flame Swordsman	MONSTER EFFECT	50903514
エルシャドール・アプカローネ	El Shaddoll Apkallone	FUSION MONSTER EFFECT	50907446
山	Mountain	FIELD SPELL	50913601
地獄戦士	Chthonian Soldier	MONSTER EFFECT	50916353
ブリザード・サンダーバード	Blizzard Thunderbird	MONSTER EFFECT	50920465
魔法剣士ネオ	Neo the Magic Swordsman	MONSTER NORMAL	50930991
古代の機械巨竜	Ancient Gear Gadjiltron Dragon	MONSTER EFFECT	50933533
異次元竜 トワイライトゾーンドラゴン	Different Dimension Dragon	MONSTER EFFECT	50939127
くず鉄のシグナル	Scrap-Iron Signal	TRAP COUNTER	50947142
チューナー・キャプチャー	Tuner Capture	TRAP	50951359
クリスタルウィング・シンクロ・ドラゴン	Crystal Wing Synchro Dragon	MONSTER SYNCHRO EFFECT	50954680
レイジアース	Raging Earth	MONSTER EFFECT	50957346
トリックスター・ブラッディマリー	Trickstar Crimson Heart	MONSTER EFFECT LINK	51011872
サイボーグドクター	Cyborg Doctor	MONSTER EFFECT	51020079
影霊の翼 ウェンディ	Reeshaddoll Wendi	MONSTER FLIP EFFECT	51023024
魔界劇団－サッシー・ルーキー	Abyss Actor - Sassy Rookie	MONSTER EFFECT PENDULUM	51028231
防覇龍ヘリオスフィア	Heliosphere Dragon	MONSTER EFFECT	51043053
ワーム・カルタロス	Worm Cartaros	MONSTER FLIP EFFECT	51043243
カード・ブレイカー	Card Breaker	MONSTER SPSUMMON EFFECT	51047350
PSYフレーム・アクセラレーター	PSY-Frame Accelerator	TRAP CONTINUOUS	51053997
E・HERO ブルーメ	Elemental HERO Poison Rose	MONSTER SPSUMMON EFFECT	51085303
導爆線	Fuse Line	TRAP	51091138
恐撃	Ghosts From the Past	TRAP	51099515
パペット・プラント	Puppet Plant	MONSTER EFFECT	51119924
影霊衣の万華鏡	Nekroz Kaleidoscope	RITUAL SPELL	51124303
深夜急行騎士ナイト・エクスプレス・ナイト	Night Express Knight	MONSTER EFFECT	51126152
宇宙獣ガンギル	Cosmic Horror Gangi'el	MONSTER EFFECT	51192573
クリフォート・アセンブラ	Qliphort Monolith	MONSTER NORMAL PENDULUM	51194046
ザ・カリキュレーター	The Calculator	MONSTER EFFECT	51196174
ゴーストリック・スケルトン	Ghostrick Skeleton	MONSTER EFFECT	51196805
クローラー・グリア	Krawler Glial	MONSTER FLIP EFFECT	51205763
トリックスター・ライブステージ	Trickstar Live Stage	FIELD SPELL	51208046
トリックスタートークン	Trickstar Token	MONSTER TOKEN NORMAL	51208047
魔妖壊劫	Mayakashi Winter	CONTINUOUS SPELL	51225407
閃刀機－シャークキャノン	Sky Striker Mecha - Shark Cannon	QUICKPLAY SPELL	51227866
ダンジョン・ワーム	Dungeon Worm	MONSTER NORMAL	51228280
暗黒界の策士 グリン	Gren, Tactician of Dark World	MONSTER EFFECT	51232472
ビッグ・ジョーズ	Big Jaws	MONSTER EFFECT	51254277
ナチュル・マンティス	Naturia Mantis	MONSTER EFFECT	51254980
体温の上昇	Raise Body Heat	EQUIP SPELL	51267887
薄幸の美少女	The Unhappy Maiden	MONSTER EFFECT	51275027
フィッシュボーグ－プランター	Fishborg Planter	MONSTER EFFECT	51282878
インフェルノイド・ヴァエル	Infernoid Seitsemas	MONSTER SPSUMMON EFFECT	51316684
魔製産卵床	Underworld Egg Clutch	TRAP	51324455
バウンドリンク	Link Bound	QUICKPLAY SPELL	51335426
サラマングレイト・ロアー	Salamangreat Roar	TRAP COUNTER	51339637
ソードハンター	Sword Hunter	MONSTER EFFECT	51345461
ウジャト眼を持つ男	A Man with Wdjat	MONSTER EFFECT	51351302
爆炎集合体 ガイヤ・ソウル	Gaia Soul the Combustible Collective	MONSTER EFFECT	51355346
超力の聖刻印	Hieratic Seal of Supremacy	SPELL	51365514
掃射特攻	Barrage Blast	TRAP CONTINUOUS	51369889
剣の女王	Princess of Tsurugi	MONSTER FLIP EFFECT	51371017
魔界劇団－ワイルド・ホープ	Abyss Actor - Wild Hope	MONSTER EFFECT PENDULUM	51391183
セメタリー・ボム	Cemetary Bomb	TRAP	51394546
スフィンクス・テーレイア	Sphinx Teleia	MONSTER EFFECT	51402177
The supremacy SUN	The Supremacy Sun	MONSTER EFFECT	51402908
ワンチャン！？	Where Arf Thou?	SPELL	51405049
聖杯の継承	Heritage of the Chalice	SPELL	51412776
先史遺産クリスタル・スカル	Chronomaly Crystal Skull	MONSTER EFFECT	51435705
TG ブレード・ガンナー	T.G. Blade Blaster	MONSTER SYNCHRO EFFECT	51447164
チェーン・ブラスト	Chain Detonation	TRAP	51449743
王宮のお触れ	Royal Decree	TRAP CONTINUOUS	51452091
魔法吸収	Spell Absorption	CONTINUOUS SPELL	51481927
罠はずし	Remove Trap	SPELL	51482758
DDD磐石王ダリウス	D/D/D Stone King Darius	MONSTER XYZ EFFECT	51497409
竜穴の魔術師	Dragonpit Magician	MONSTER NORMAL PENDULUM	51531505
黄泉へ渡る船	Yomi Ship	MONSTER EFFECT	51534754
No.99 希望皇龍ホープドラグーン	Number 99: Utopic Dragon	MONSTER XYZ EFFECT	51543904
ファイナル・インゼクション	Final Inzektion	SPELL	51549976
灼熱工の巨匠カエン	Kayenn, the Master Magma Blacksmith	MONSTER EFFECT	51554871
スクラップ・ブレイカー	Scrap Breaker	MONSTER EFFECT	51555725
大波小波	Big Wave Small Wave	SPELL	51562916
インフェルニティ・ガーディアン	Infernity Guardian	MONSTER EFFECT	51566770
グリーディー・ヴェノム・フュージョン・ドラゴン	Greedy Venom Fusion Dragon	FUSION MONSTER EFFECT	51570882
フォトン・トライデント	Photon Trident	QUICKPLAY SPELL	51589188
幻影騎士団トゥーム・シールド	The Phantom Knights of Tomb Shield	TRAP	51606429
ヌビアガード	Nubian Guard	MONSTER EFFECT	51616747
マシンナーズ・メガフォーム	Machina Megaform	MONSTER EFFECT	51617185
アドバンスドロー	Advance Draw	SPELL	51630558
可変機獣 ガンナードラゴン	Fusilier Dragon, the Dual-Mode Beast	MONSTER EFFECT	51632798
V－タイガー・ジェット	V-Tiger Jet	MONSTER NORMAL	51638941
ディアバウンド・カーネル	Diabound Kernel	MONSTER EFFECT	51644030
魂を吸う竹光	Soul Devouring Bamboo Sword	CONTINUOUS SPELL	51670553
捲怒重来	Revenge Rally	TRAP	51686645
テレポンD.D.	D.D. Telepon	MONSTER EFFECT	51701885
インフェルニティ・ブレイク	Infernity Break	TRAP	51717541
堕天使アムドゥシアス	Darklord Amdusc	MONSTER EFFECT	51728779
No.50 ブラック・コーン号	Number 50: Blackship of Corn	MONSTER XYZ EFFECT	51735257
カーム・マジック	Calming Magic	SPELL	51773900
月光舞猫姫	Lunalight Cat Dancer	FUSION MONSTER EFFECT	51777272
ネフティスの護り手	Defender of Nephthys	MONSTER EFFECT	51782995
星雲龍ネビュラ	Nebula Dragon	MONSTER EFFECT	51786039
古代の機械混沌巨人	Chaos Ancient Gear Giant	FUSION MONSTER EFFECT	51788412
無欲な壺	Pot of Benevolence	SPELL	51790181
XX－セイバー フォルトロール	XX-Saber Faultroll	MONSTER SPSUMMON EFFECT	51808422
RR－ネクロ・ヴァルチャー	Raidraptor - Necro Vulture	MONSTER EFFECT	51814159
リサイクル・ジェネクス	Genex Recycled	MONSTER TUNER EFFECT	51827737
魔導騎士ギルティア	Giltia the D. Knight	FUSION MONSTER	51828629
ナイトメアテーベ	Theban Nightmare	MONSTER EFFECT	51838385
薔薇の聖弓手	Rose Archer	MONSTER EFFECT	51852507
ジャンク・ブレーダー	Junk Blader	MONSTER EFFECT	51855378
捕食惑星	Predaplanet	TRAP CONTINUOUS	51858200
エクリプス・ワイバーン	Eclipse Wyvern	MONSTER EFFECT	51858306
ZS－幻影賢者	ZS - Vanish Sage	MONSTER EFFECT	51865604
幻妖種ミトラ	Mystic Macrocarpa Seed	MONSTER TUNER EFFECT	51912531
人造人間－サイコ・ジャッカー	Jinzo - Jector	MONSTER EFFECT	51916032
マジカル・ハウンド	Magical Hound	MONSTER TUNER EFFECT	51916853
ドレッド・ドラゴン	Dread Dragon	MONSTER TUNER EFFECT	51925772
大くしゃみのカバザウルス	Kabazauls	MONSTER NORMAL	51934376
雷帝ザボルグ	Zaborg the Thunder Monarch	MONSTER EFFECT	51945556
フェアリー・チア・ガール	Fairy Cheer Girl	MONSTER XYZ EFFECT	51960178
ハンター・アウル	Hunter Owl	MONSTER EFFECT	51962254
姑息な落とし穴	Double Trap Hole	TRAP	51976476
ロックストーン・ウォリアー	Rockstone Warrior	MONSTER EFFECT	51987571
ロックストーン・トークン	Rockstone Token	MONSTER TOKEN NORMAL	51987572
抹殺の邪悪霊	Dark Spirit of Banishment	MONSTER EFFECT	51993760
妖精伝姫－シンデレラ	Fairy Tail - Rella	MONSTER EFFECT	52022648
E・HERO マッドボールマン	Elemental HERO Mudballman	FUSION MONSTER EFFECT	52031567
不死武士	The Immortal Bushi	MONSTER EFFECT	52035300
インフェルノイド・ルキフグス	Infernoid Harmadik	MONSTER SPSUMMON EFFECT	52038272
朔夜しぐれ	Ghost Mourner & Moonlit Chill	MONSTER TUNER EFFECT	52038441
ハーピィズペット竜	Harpie's Pet Dragon	MONSTER EFFECT	52040216
トリシューラの影霊衣	Nekroz of Trishula	MONSTER RITUAL EFFECT	52068432
翻弄するエルフの剣士	Obnoxious Celtic Guard	MONSTER EFFECT	52077741
絶望神アンチホープ	Dystopia the Despondent	MONSTER SPSUMMON EFFECT	52085072
ボーガニアン	Bowganian	MONSTER EFFECT	52090844
右手に盾を左手に剣を	Shield & Sword	SPELL	52097679
ラス・オブ・ネオス	Wrath of Neos	SPELL	52098461
融合呪印生物－闇	The Dark - Hex-Sealed Fusion	MONSTER EFFECT	52101615
アームズ・ホール	Hidden Armory	SPELL	52105192
カード・アドバンス	Card Advance	SPELL	52112003
スフィラスレディ	Spherous Lady	MONSTER NORMAL	52121290
シンクロ・ギフト	Synchro Gift	SPELL	52128900
爆弾ウニ－ボム・アーチン－	Explosive Urchin	TRAP CONTINUOUS	52140003
グレイドル・ドラゴン	Graydle Dragon	MONSTER SYNCHRO EFFECT	52145422
転生炎獣の炎陣	Salamangreat Circle	QUICKPLAY SPELL	52155219
先史遺産コロッサル・ヘッド	Chronomaly Colossal Head	MONSTER EFFECT	52158283
クリストロン・エントリー	Crystron Entry	TRAP	52176579
グリーン・ダストン	Green Duston	MONSTER EFFECT	52182715
ブレイズ・キャノン・マガジン	Blaze Accelerator Reload	TRAP CONTINUOUS	52198054
タービン・ジェネクス	Genex Turbine	MONSTER EFFECT	52222372
パリィ	Parry	TRAP COUNTER	52228131
魔界劇団－デビル・ヒール	Abyss Actor - Evil Heel	MONSTER EFFECT PENDULUM	52240819
プリズンクインデーモン	Imprisoned Queen Archfiend	MONSTER EFFECT	52248570
盗み見ゴブリン	Peeking Goblin	SPELL	52263685
A・O・J ルドラ	Ally of Justice Rudra	MONSTER EFFECT	52265835
転生炎獣スピニー	Salamangreat Spinny	MONSTER EFFECT	52277807
トラップ・リアクター・RR	Trap Reactor ・Y FI	MONSTER EFFECT	52286175
暗黒ヴェロキ	Black Veloci	MONSTER EFFECT	52319752
番兵ゴーレム	Golem Sentry	MONSTER EFFECT	52323207
RR－デビル・イーグル	Raidraptor - Fiend Eagle	MONSTER XYZ EFFECT	52323874
竜胆ブルーム	Lindbloom	MONSTER EFFECT	52339733
ギャラクシー・クィーンズ・ライト	Galaxy Queen's Light	SPELL	52340274
閃刀機－ホーネットビット	Sky Striker Mecha - Hornet Drones	QUICKPLAY SPELL	52340444
閃刀姫トークン	Sky Striker Ace Token	MONSTER TOKEN NORMAL	52340445
ロックキャット	Lock Cat	MONSTER EFFECT	52346240
未界域のモスマン	Danger! Mothman!	MONSTER EFFECT	52350806
XX－セイバー ガトムズ	XX-Saber Gottoms	MONSTER SYNCHRO EFFECT	52352005
斬機マルチプライヤー	Mathmech Multiplication	MONSTER EFFECT	52354896
命を食する者	That Which Feeds on Life	MONSTER NORMAL	52367652
H・C ソード・シールド	Heroic Challenger - Swordshield	MONSTER EFFECT	52370835
剣闘海戦	Gladiator Naumachia	TRAP CONTINUOUS	52394047
マドルチェ・メッセンジェラート	Madolche Messengelato	MONSTER EFFECT	52404456
大暴落	Heavy Slump	TRAP	52417194
サイコジャンパー	Psychic Jumper	MONSTER TUNER EFFECT	52430902
牛頭鬼	Gozuki	MONSTER EFFECT	52467217
弾丸特急バレット・ライナー	Super Express Bullet Train	MONSTER EFFECT	52481437
剣闘獣の闘器マニカ	Gladiator Beast's Battle Manica	EQUIP SPELL	52496105
蛮勇鱗粉	Berserk Scales	QUICKPLAY SPELL	52497105
剣闘獣アトリクス	Gladiator Beast Attorix	MONSTER EFFECT	52502677
最終突撃命令	Final Attack Orders	TRAP CONTINUOUS	52503575
火車	Kasha	MONSTER SPSUMMON EFFECT	52512994
剣闘獣の檻－コロッセウム	Colosseum - Cage of the Gladiator Beasts	FIELD SPELL	52518793
第弐次未界域探険隊	Second Expedition into Danger!	TRAP CONTINUOUS	52534264
ファラオのしもべ	Pharaoh's Servant	MONSTER NORMAL	52550973
シャドール・ハウンド	Shaddoll Hound	MONSTER FLIP EFFECT	52551211
太鼓魔人テンテンテンポ	Temtempo the Percussion Djinn	MONSTER XYZ EFFECT	52558805
忍び寄るデビルマンタ	Creeping Doom Manta	MONSTER EFFECT	52571838
ビビット騎士	Vivid Knight	MONSTER EFFECT	52575195
ヘラクレス・ビートル	Hercules Beetle	MONSTER NORMAL	52584282
風来王 ワイルド・ワインド	Wandering King Wildwind	MONSTER EFFECT	52589809
甲虫装機 ホッパー	Inzektor Hopper	MONSTER EFFECT	52601736
プログレオ	Progleo	MONSTER EFFECT LINK	52615248
闇・道化師のペーテン	Peten the Dark Clown	MONSTER EFFECT	52624755
ネクロの魔導書	Spellbook of Life	EQUIP SPELL	52628687
魔界闘士 バルムンク	Underworld Fighter Balmung	MONSTER SYNCHRO EFFECT	52639377
ゴーゴンの眼	Gorgon's Eye	TRAP	52648457
SNo.0 ホープ・ゼアル	Number S0: Utopic ZEXAL	MONSTER XYZ EFFECT	52653092
ライトロードの神域	Lightsworn Sanctuary	CONTINUOUS SPELL	52665542
暗黒の眠りを誘うルシファー	Invitation to a Dark Sleep	MONSTER EFFECT	52675689
黒炎弾	Inferno Fire Blast	SPELL	52684508
氷結界の龍 トリシューラ	Trishula, Dragon of the Ice Barrier	MONSTER SYNCHRO EFFECT	52687916
サイバース・ウィキッド	Cyberse Wicckid	MONSTER EFFECT LINK	52698008
異次元への案内人	D.D. Guide	MONSTER EFFECT	52702748
A・ジェネクス・トライフォース	Genex Ally Triforce	MONSTER SYNCHRO EFFECT	52709508
妖神－不知火	Shiranui Squiresaga	MONSTER SYNCHRO EFFECT	52711246
メタファイズ・ディメンション	Metaphys Dimension	TRAP CONTINUOUS	52714670
影霊衣の舞姫	Dance Princess of the Nekroz	MONSTER EFFECT	52738610
KA－2 デス・シザース	KA-2 Des Scissors	MONSTER EFFECT	52768103
ラヴァル・ウォリアー	Laval Warrior	MONSTER EFFECT	52786469
捕食植物スピノ・ディオネア	Predaplant Spinodionaea	MONSTER EFFECT	52792430
死者の腕	Fiend's Hand	MONSTER NORMAL	52800428
記憶抹消	Mind Wipe	QUICKPLAY SPELL	52817046
魔界発現世行きバス	Tour Bus From the Underworld	MONSTER EFFECT	52823314
カイザー・グライダー	Kaiser Glider	MONSTER EFFECT	52824910
ブラック・サンダー	Black Thunder	TRAP	52833089
オーロラの天気模様	The Weather Auroral Canvas	TRAP CONTINUOUS	52834429
一斉蜂起	Summoning Swarm	SPELL	52838896
堕天使イシュタム	Darklord Ixchel	MONSTER EFFECT	52840267
ブライ・シンクロン	Bri Synchron	MONSTER TUNER EFFECT	52840598
カタストルの影霊衣	Nekroz of Catastor	MONSTER RITUAL EFFECT	52846880
憑依するブラッド・ソウル	Possessed Dark Soul	MONSTER EFFECT	52860176
BF－逆風のガスト	Blackwing - Gust the Backblast	MONSTER EFFECT	52869807
エヴォリューション・バースト	Evolution Burst	SPELL	52875873
霊魂鳥神－彦孔雀	Shinobaron Peacock	MONSTER RITUAL SPIRIT EFFECT	52900000
霊魂鳥トークン	Shinobird Token	MONSTER TOKEN NORMAL	52900001
BF－追い風のアリゼ	Blackwing - Brisote the Tailwind	MONSTER EFFECT	52900379
ネフティスの悟り手	Matriarch of Nephthys	MONSTER EFFECT	52904476
破滅の儀式	Ritual of Destruction	RITUAL SPELL	52913738
オルターガイスト・クンティエリ	Altergeist Kunquery	MONSTER EFFECT	52927340
海晶乙女波動	Marincess Wave	TRAP	52945066
フュージョン・デステニー	Fusion Destiny	SPELL	52947044
EMマンモスプラッシュ	Performapal Splashmammoth	MONSTER EFFECT PENDULUM	52963531
トークン復活祭	Token Sundae	SPELL	52971673
火遁封印式	Sealing Ceremony of Katon	TRAP CONTINUOUS	52971944
ドラグニティ－ピルム	Dragunity Pilum	MONSTER TUNER EFFECT	52977572
オッドアイズ・ドラゴン	Odd-Eyes Dragon	MONSTER EFFECT	53025096
風霊神ウィンドローズ	Windrose the Elemental Lord	MONSTER SPSUMMON EFFECT	53027855
鋼核合成獣研究所	Iron Core Specimen Lab	FIELD SPELL	53039326
非常食	Emergency Provisions	QUICKPLAY SPELL	53046408
SRダブルヨーヨー	Speedroid Double Yoyo	MONSTER EFFECT	53054833
Sin Claw Stream	Malefic Claw Stream	TRAP	53063039
単一化	Universal Adapter	TRAP	53077251
黄血鬼	Yellow-Bellied Oni	MONSTER EFFECT	53090623
X－セイバー アクセル	X-Saber Axel	MONSTER EFFECT	53100061
対抗魔術	Anti-Spell	TRAP COUNTER	53112492
インヴェルズを呼ぶ者	Steelswarm Caller	MONSTER EFFECT	53116300
魔力の棘	Magical Thorn	TRAP CONTINUOUS	53119267
ブラック・ホール	Dark Hole	SPELL	53129443
魔導皇士 アンプール	Emperor of Prophecy	MONSTER EFFECT	53136004
オルターガイスト・マリオネッター	Altergeist Marionetter	MONSTER EFFECT	53143898
C・コイル	Iron Chain Coil	MONSTER TUNER EFFECT	53152590
アーメイル	Armaill	MONSTER NORMAL	53153481
アマゾネスの賢者	Amazoness Sage	MONSTER EFFECT	53162898
遮攻カーテン	Blockout Curtain	CONTINUOUS SPELL	53167658
影霊衣の戦士 エグザ	Exa, Enforcer of the Nekroz	MONSTER EFFECT	53180020
ブルーアイズ・トゥーン・ドラゴン	Blue-Eyes Toon Dragon	MONSTER SPSUMMON TOON EFFECT	53183600
エレキー	Wattkey	SPELL	53193261
魔轟神ディアネイラ	Fabled Dianaira	MONSTER EFFECT	53199020
ペンデュラム・コール	Pendulum Call	SPELL	53208660
スピリットバリア	Spirit Barrier	TRAP CONTINUOUS	53239672
クロス・オーバー	Cross Over	SPELL	53241226
No.57 奮迅竜トレスラグーン	Number 57: Tri-Head Dust Dragon	MONSTER XYZ EFFECT	53244294
RR－バニシング・レイニアス	Raidraptor - Vanishing Lanius	MONSTER EFFECT	53251824
ギガプラント	Gigaplant	GEMINI MONSTER EFFECT	53257892
オッドアイズ・ボルテックス・ドラゴン	Odd-Eyes Vortex Dragon	FUSION MONSTER EFFECT	53262004
アネスヴァレット・ドラゴン	Anesthrokket Dragon	MONSTER EFFECT	53266486
C・リペアラー	Iron Chain Repairman	MONSTER EFFECT	53274132
トライアングル・エリア	Mysterious Triangle	QUICKPLAY SPELL	53291093
火炎草	Firegrass	MONSTER NORMAL	53293545
魔神儀－キャンドール	Impcantation Candoll	MONSTER EFFECT	53303460
シーアーカイバー	Sea Archiver	MONSTER EFFECT	53309998
合神竜ティマイオス	Timaeus the Knight of Destiny	FUSION MONSTER EFFECT	53315891
ガーデン・ローズ・メイデン	Garden Rose Maiden	MONSTER SYNCHRO EFFECT	53325667
