Jap,Eng,type,id
超弩級砲塔列車グスタフ・マックス,Superdreadnought Rail Cannon Gustav Max,MONSTER EFFECT XYZ,56910167
エナジー・ドレイン,Energy Drain,TRAP,56916805
強靭！無敵！最強！,The Ultimate Creature of Destruction,TRAP,56920308
紋章獣バシリスク,Heraldic Beast Basilisk,MONSTER EFFECT,56921677
グラヴィティ・ベヒモス,Gravity Behemoth,MONSTER EFFECT,56931015
呪魂の仮面,Mask of the Accursed,SPELL EQUIP,56948373
ダイナレスラー・システゴ,Dinowrestler Systegosaur,MONSTER EFFECT,56980148
セフェルの魔導書,Spellbook of the Master,SPELL,56981417
永久に輝けし黄金郷,Golden Land Forever!,TRAP COUNTER,56984514
エレキャンセル,Wattcancel,TRAP COUNTER,56993276
エレキャンセル,Wattcancel,TRAP COUNTER,56993277
不吉な占い,Ominous Fortunetelling,TRAP CONTINUOUS,56995655
エネルギー吸収板,Energy-Absorbing Monolith,TRAP,57006589
ONeサンダー,Sishunder,MONSTER EFFECT,57019473
超量機獣マグナライガー,Super Quantal Mech Beast Magnaliger,MONSTER EFFECT XYZ,57031794
ズバババスター,Zubaba Buster,MONSTER EFFECT,57036718
鋼鉄の巨兵,Giant Soldier of Steel,MONSTER EFFECT XYZ,57043117
ブルーアイズ・ソリッド・ドラゴン,Blue-Eyes Solid Dragon,MONSTER EFFECT,57043986
剣聖－ネイキッド・ギア・フリード,Gearfried the Swordmaster,MONSTER EFFECT SPSUMMON,57046845
蒼焔の煉獄,Eye of the Void,TRAP,57047293
ドイツ,Doitsu,MONSTER EFFECT UNION,57062206
魂の氷結,Frozen Soul,TRAP,57069605
コンドーレンス・パペット,Condolence Puppet,SPELL,57093995
炎舞－「天璣」,Fire Formation - Tenki,SPELL CONTINUOUS,57103969
D・リモコン,Morphtronic Remoten,MONSTER EFFECT TUNER,57108202
光子化,Lumenize,TRAP,57115864
ハネクリボー,Winged Kuriboh,MONSTER EFFECT,57116033
ハネクリボー,Winged Kuriboh,MONSTER EFFECT,57116034
鎖付き真紅眼牙,Red-Eyes Fang with Chain,TRAP,57135971
連鎖除外,Chain Disappearance,TRAP,57139487
彼岸の悪鬼 ガトルホッグ,"Cir, Malebranche of the Burning Abyss",MONSTER EFFECT,57143342
サイバネット・マイニング,Cynet Mining,SPELL,57160136
トークン収穫祭,Token Thanksgiving,SPELL,57182235
ガオドレイクのタテガミ,Leodrake's Mane,SPELL,57201737
A・ジェネクス・リモート,Genex Ally Remote,MONSTER EFFECT TUNER,57238939
シンクロ・トランセンド,Synchro Transcend,SPELL QUICKPLAY,57246528
花札衛－牡丹に蝶－,Flower Cardian Peony with Butterfly,MONSTER EFFECT TUNER SPSUMMON,57261568
墓場からの誘い,Grave Lure,TRAP,57270476
イビリチュア・ソウルオーガ,Evigishki Soul Ogre,MONSTER EFFECT RITUAL,57272170
未来王の予言,Enlightenment,TRAP,57274196
龍骨鬼,Ryu Kokki,MONSTER EFFECT,57281778
星神器デミウルギア,World Gears of Theurlogical Demiurgy,MONSTER EFFECT LINK,57282724
刀神－不知火,Shiranui Samuraisaga,MONSTER EFFECT SYNCHRO,57288064
星遺物－『星杯』,"World Legacy - ""World Chalice""",MONSTER EFFECT,57288708
二つの口を持つ闇の支配者,Two-Mouth Darkruler,MONSTER NORMAL,57305373
アンサイクラー,Unicycular,MONSTER NORMAL,57308711
アマゾネスの叫声,Amazoness Call,SPELL QUICKPLAY,57312333
No.100 ヌメロン・ドラゴン,Number 100: Numeron Dragon,MONSTER EFFECT XYZ,57314798
エクシーズ熱戦！！,Xyz Xtreme !!,TRAP,57319935
ガード・ドッグ,Guard Dog,MONSTER EFFECT FLIP,57346400
トワイライト・イレイザー,Twilight Eraser,TRAP,57348141
岩石の番兵,Sentry Soldier of Stone,MONSTER EFFECT,57354389
パラドックス・フュージョン,Paradox Fusion,TRAP COUNTER,57355219
亜空間ジャンプ装置,Interdimensional Warp,TRAP,57384901
ワイバーン,"Winged Dragon, Guardian of the Fortress #2",MONSTER NORMAL,57405307
爆弾かめ虫,Bombardment Beetle,MONSTER EFFECT FLIP,57409948
レベル・スティーラー,Level Eater,MONSTER EFFECT,57421866
幻影融合,Vision Fusion,SPELL,57425061
魅惑の未界域,Danger! Excitement! Mystery!,SPELL,57433966
金剛真力,Herculean Power,SPELL CONTINUOUS,57441100
超量機獣ラスターレックス,Super Quantal Mech Beast Lusterrex,MONSTER EFFECT XYZ,57450198
サテライト・シンクロン,Satellite Synchron,MONSTER EFFECT TUNER,57458399
タイラント・ウィング,Tyrant Wing,TRAP,57470761
ワイトプリンス,Wightprince,MONSTER EFFECT,57473560
デストーイ・チェーン・シープ,Frightfur Sheep,MONSTER EFFECT FUSION,57477163
太陽の戦士,Luminous Soldier,MONSTER EFFECT,57482479
ぶつかり合う魂,Clashing Souls,SPELL QUICKPLAY,57496978
ワーム・イリダン,Worm Illidan,MONSTER EFFECT,57543573
サンライズ・ガードナー,Dawnbreak Gardna,MONSTER EFFECT GEMINI,57549932
炎王の孤島,Fire King Island,SPELL FIELD,57554544
デルタフライ,Delta Flyer,MONSTER EFFECT TUNER,57568840
堕天使マリー,Darklord Marie,MONSTER EFFECT,57579381
自爆スイッチ,Self-Destruct Button,TRAP,57585212
幻奏の音姫マイスタリン・シューベルト,Schuberta the Melodious Maestra,MONSTER EFFECT FUSION,57594700
雲魔物－アイ・オブ・ザ・タイフーン,Cloudian - Eye of the Typhoon,MONSTER EFFECT,57610714
ソニックバード,Sonic Bird,MONSTER EFFECT,57617178
エキセントリック・デーモン,Archfiend Eccentrick,MONSTER EFFECT PENDULUM,57624336
レプティレス・ヒュドラ,Reptilianne Lamia,MONSTER EFFECT TUNER,57647597
ダークストーム・ドラゴン,Darkstorm Dragon,MONSTER EFFECT GEMINI,57662975
光帝クライス,Kuraz the Light Monarch,MONSTER EFFECT,57666212
聖騎士の三兄弟,Noble Knight Brothers,MONSTER EFFECT,57690191
No.21 氷結のレディ・ジャスティス,Number 21: Frozen Lady Justice,MONSTER EFFECT XYZ,57707471
死のデッキ破壊ウイルス,Crush Card Virus,TRAP,57728570
死のデッキ破壊ウイルス,Crush Card Virus,TRAP,57728571
剣闘獣エクイテ,Gladiator Beast Equeste,MONSTER EFFECT,57731460
RUM－七皇の剣,Rank-Up-Magic - The Seventh One,SPELL,57734012
ジェムフラッシュエナジー,Gem Flash Energy,TRAP CONTINUOUS,57753602
真竜機兵ダースメタトロン,"Metaltron XII, the True Dracombatant",MONSTER EFFECT,57761191
オルターガイスト・ピクシール,Altergeist Pixiel,MONSTER EFFECT,57769391
裁きの龍,Judgment Dragon,MONSTER EFFECT SPSUMMON,57774843
英霊獣使い－セフィラムピリカ,Ritual Beast Tamer Zeframpilica,MONSTER EFFECT PENDULUM,57777714
ガガガウィンド,Gagagawind,SPELL,57782164
闇魔界の戦士長 ダークソード,Dark Blade the Captain of the Evil World,MONSTER EFFECT,57784563
邪神イレイザー,The Wicked Eraser,MONSTER EFFECT,57793869
霊獣の騎襲,Ritual Beast Ambush,TRAP,57815601
神鳥の烈戦,Simorgh Sky Battle,TRAP CONTINUOUS,57823578
シャドウ・ダイバー,Shadow Delver,MONSTER EFFECT GEMINI,57827484
竜星の九支,Nine Pillars of Yang Zing,TRAP COUNTER,57831349
オルフェゴール・ディヴェル,Orcust Harp Horror,MONSTER EFFECT,57835716
エクシーズ・ダブル・バック,Xyz Double Back,SPELL QUICKPLAY,57836546
グリズリーマザー,Mother Grizzly,MONSTER EFFECT,57839750
素早いムササビ,Nimble Musasabi,MONSTER EFFECT,57844634
フォーチュンレディ・パスティー,Fortune Lady Past,MONSTER EFFECT TUNER,57869175
弱体化の仮面,Mask of Weakness,TRAP,57882509
苦渋の転生,Painful Return,SPELL,57902193
聖導騎士イシュザーク,Divine Knight Ishzark,MONSTER EFFECT,57902462
ウィッチクラフト・クリエイション,Witchcrafter Creation,SPELL,57916305
テンダネス,Tenderness,MONSTER NORMAL,57935140
生還の宝札,Card of Safe Return,SPELL CONTINUOUS,57953380
ゼンマイネズミ,Wind-Up Rat,MONSTER EFFECT,57962537
おろかな重葬,Extra-Foolish Burial,SPELL,57995165
ドドドバスター,Dododo Buster,MONSTER EFFECT,57996334
X・HERO クロスガイ,Xtra HERO Cross Crusader,MONSTER EFFECT LINK,58004362
エーリアン・サイコ,Alien Psychic,MONSTER EFFECT,58012107
G・ボールパーク,Giant Ballpark,SPELL FIELD,58012707
ピケルの読心術,Pikeru's Second Sight,TRAP,58015506
イェシャドール－セフィラナーガ,Shaddoll Zefranaga,MONSTER EFFECT PENDULUM,58016954
マシンナーズ・フォース,Machina Force,MONSTER EFFECT SPSUMMON,58054262
シャイニート・マジシャン,Slacker Magician,MONSTER EFFECT XYZ,58058134
ローズ・プリンセス,Rose Princess,MONSTER EFFECT,58062306
サイバー・ドラゴン・ノヴァ,Cyber Dragon Nova,MONSTER EFFECT XYZ,58069384
オキシゲドン,Oxygeddon,MONSTER EFFECT,58071123
覇王白竜オッドアイズ・ウィング・ドラゴン,Odd-Eyes Wing Dragon,MONSTER EFFECT SYNCHRO PENDULUM,58074177
モウヤンのカレー,Mooyan Curry,SPELL,58074572
EM天空の魔術師,Performapal Celestial Magician,MONSTER EFFECT PENDULUM,58092907
フレイム・オーガ,Flame Ogre,MONSTER EFFECT,58098303
戦華史略－孫劉同盟,Ancient Warriors Saga - Sun-Liu Alliance,SPELL CONTINUOUS,58116537
スターライト・ロード,Starlight Road,TRAP,58120309
BF－極夜のダマスカス,Blackwing - Damascus the Polar Night,MONSTER EFFECT,58131925
トイ・マジシャン,Toy Magician,MONSTER EFFECT,58132856
墓守の祈祷師,Gravekeeper's Shaman,MONSTER EFFECT,58139128
ウィッチクラフト・エーデル,Witchcrafter Edel,MONSTER EFFECT,58139997
M・HERO 剛火,Masked HERO Goka,MONSTER EFFECT FUSION,58147549
赤竜の忍者,Red Dragon Ninja,MONSTER EFFECT,58165765
分断の壁,Wall of Disruption,TRAP,58169731
G・コザッキー,Giant Kozaky,MONSTER EFFECT,58185394
プチモス,Petit Moth,MONSTER NORMAL,58192742
サイバネティック・フュージョン・サポート,Cybernetic Fusion Support,SPELL QUICKPLAY,58199906
漆黒の魔王 LV8,Dark Lucius LV8,MONSTER EFFECT,58206034
ジャンク・コレクター,Junk Collector,MONSTER EFFECT,58242947
真紅眼の幼竜,Red-Eyes Baby Dragon,MONSTER EFFECT,58257569
TGX300,TGX300,SPELL CONTINUOUS,58258899
ブレードラビット,Blade Rabbit,MONSTER EFFECT,58268433
マジスタリー・アルケミスト,Magistery Alchemist,TRAP,58270977
生存競争,Survival of the Fittest,TRAP,58272005
タイラント・バースト・ドラゴン,Tyrant Burst Dragon,MONSTER EFFECT FUSION,58293343
変則ギア,Transmission Gear,TRAP,58297729
陸戦型 バグロス,Ground Attacker Bugroth,MONSTER NORMAL,58314394
破戒僧 ランシン,Anarchist Monk Ranshin,MONSTER EFFECT,58324930
破壊竜ガンドラ－ギガ・レイズ,Gigarays Gandora the Dragon of Destruction,MONSTER EFFECT SPSUMMON,58330108
E－HERO ダーク・ガイア,Evil HERO Dark Gaia,MONSTER EFFECT FUSION,58332301
凶星の魔術師,Doomstar Magician,MONSTER EFFECT,58369990
星遺物への抵抗,World Legacy Struggle,TRAP,58374719
光波鏡騎士,Cipher Mirror Knight,MONSTER EFFECT,58383100
融合失敗,Mispolymerization,TRAP,58392024
星杯に誘われし者,Beckoned by the World Chalice,MONSTER NORMAL,58400390
生存本能,Survival Instinct,TRAP,58419204
タクティカル・エクスチェンバー,Tactical Exchanger,TRAP,58421530
波動共鳴,Harmonic Waves,SPELL,58441120
インフェルノイド・デカトロン,Infernoid Decatron,MONSTER EFFECT TUNER,58446973
サイコ・ウォールド,Psychic Snail,MONSTER EFFECT,58453942
パルス・ボム,Pulse Mines,TRAP,58464739
デンジャラス・デストーイ・ナイトメアリー,Dangerous Frightfur Nightmary,MONSTER EFFECT FUSION,58468105
水精鱗－アビスパイク,Mermail Abysspike,MONSTER EFFECT,58471134
ゼンマイマイ,Wind-Up Snail,MONSTER EFFECT,58475908
女王の選択,Queen's Pawn,TRAP,58477767
M・HERO ダーク・ロウ,Masked HERO Dark Law,MONSTER EFFECT FUSION,58481572
インヴェルズ・ギラファ,Steelswarm Girastag,MONSTER EFFECT,58494728
間炎星－コウカンショウ,Brotherhood of the Fire Fist - Cardinal,MONSTER EFFECT XYZ,58504745
クリア・エフェクター,Clear Effector,MONSTER EFFECT,58518520
フレイム・ゴースト,Flame Ghost,MONSTER FUSION,58528964
バブル・ブリンガー,Bubble Bringer,TRAP CONTINUOUS,58531587
弾圧される民,Oppressed People,MONSTER NORMAL,58538870
ダークファミリア,Spear Cretin,MONSTER EFFECT FLIP,58551308
E－HERO マリシャス・エッジ,Evil HERO Malicious Edge,MONSTER EFFECT,58554959
アロマージ－ローズマリー,Aromage Rosemary,MONSTER EFFECT,58569561
名推理,Reasoning,SPELL,58577036
デフラドラグーン,Defrag Dragon,MONSTER EFFECT,58582979
電子光虫－コアベージ,Digital Bug Corebage,MONSTER EFFECT XYZ,58600555
地天の騎士ガイアドレイク,"Gaia Drake, the Universal Force",MONSTER EFFECT FUSION,58601383
召喚神エクゾディア,The Legendary Exodia Incarnate,MONSTER EFFECT SPSUMMON,58604027
悪魔の手鏡,Fiend's Hand Mirror,TRAP,58607704
魔犬オクトロス,Doomdog Octhros,MONSTER EFFECT,58616392
誘惑のシャドウ,Shadow of Eyes,TRAP,58621589
エクシーズエフェクト,Xyz Effect,TRAP,58628539
防御輪,Ring of Defense,SPELL QUICKPLAY,58641905
ノーマテリア,Gnomaterial,MONSTER EFFECT,58655504
墓守の霊術師,Gravekeeper's Spiritualist,MONSTER EFFECT,58657303
ダイナレスラー・ギガ・スピノサバット,Dinowrestler Giga Spinosavate,MONSTER EFFECT SYNCHRO,58672736
二角獣レーム,Bicorn Re'em,MONSTER EFFECT,58685438
リ・バイブル,Re-Cover,MONSTER EFFECT TUNER,58695102
バイオ僧侶,Bio-Mage,MONSTER NORMAL,58696829
彼岸の黒天使 ケルビーニ,"Cherubini, Ebon Angel of the Burning Abyss",MONSTER EFFECT LINK,58699500
ヘルフレイムゴースト,Infernal Flame Vixen,MONSTER EFFECT XYZ,58712976
超量妖精アルファン,Super Quantal Fairy Alphan,MONSTER EFFECT,58753372
ワーム・ファルコ,Worm Falco,MONSTER EFFECT FLIP,58760121
悪夢の鉄檻,Nightmare's Steelcage,SPELL,58775978
邪帝家臣ルキウス,Lucius the Shadow Vassal,MONSTER EFFECT,58786132
堕天使降臨,Darklord Descent,TRAP,58787301
モノケロース,Monoceros,MONSTER EFFECT SPSUMMON,58807980
聖霊獣騎 キムンファルコス,Ritual Beast Ulti-Kimunfalcos,MONSTER EFFECT LINK,58811192
女帝カマキリ,Empress Mantis,MONSTER NORMAL,58818411
BF－蒼炎のシュラ,Blackwing - Shura the Blue Flame,MONSTER EFFECT,58820853
No.95 ギャラクシーアイズ・ダークマター・ドラゴン,Number 95: Galaxy-Eyes Dark Matter Dragon,MONSTER EFFECT XYZ,58820923
シーザリオン,Giant Red Seasnake,MONSTER NORMAL,58831685
ミッド・ピース・ゴーレム,Medium Piece Golem,MONSTER EFFECT,58843503
封魔の呪印,Cursed Seal of the Forbidden Spell,TRAP COUNTER,58851034
VW－タイガー・カタパルト,VW-Tiger Catapult,MONSTER EFFECT FUSION,58859575
ラージマウス,Ooguchi,MONSTER EFFECT,58861941
フィッシャーチャージ,Fish Depth Charge,TRAP,58873391
ゴヨウ・ディフェンダー,Goyo Defender,MONSTER EFFECT SYNCHRO,58901502
成金忍者,Upstart Golden Ninja,MONSTER EFFECT,58911105
魔封じの芳香,Anti-Spell Fragrance,TRAP CONTINUOUS,58921041
エレキャッスル,Wattcastle,SPELL FIELD,58924378
E・HERO バーストレディ,Elemental HERO Burstinatrix,MONSTER NORMAL,58932615
E・HERO バーストレディ,Elemental HERO Burstinatrix,MONSTER NORMAL,58932616
ヴァンパイア・デューク,Vampire Duke,MONSTER EFFECT,58947797
妖仙獣 侍郎風,Yosenju Sabu,MONSTER EFFECT,58981727
真竜拳士ダイナマイトK,"Dinomight Knight, the True Dracofighter",MONSTER EFFECT,58984738
RUM－スキップ・フォース,Rank-Up-Magic Skip Force,SPELL,58988903
秘竜星－セフィラシウゴ,"Zefraniu, Secret of the Yang Zing",MONSTER EFFECT PENDULUM,58990362
オートマチック・レーザー,Automatic Laser,TRAP,58990631
ライトロード・ビースト ウォルフ,"Wulf, Lightsworn Beast",MONSTER EFFECT SPSUMMON,58996430
ライトロード・ウォリアー ガロス,"Garoth, Lightsworn Warrior",MONSTER EFFECT,59019082
サイバネティック・マジシャン,Cybernetic Magician,MONSTER EFFECT,59023523
マブラス,Mavelus,MONSTER FUSION,59036972
ガード・ヘッジ,Hedge Guard,MONSTER EFFECT,59042331
昇華する紋章,Augmented Heraldry,SPELL FIELD,59048135
ツルプルン,Turu-Purun,MONSTER NORMAL,59053232
イグニスターAiランド,Ignister A.I.Land,SPELL FIELD,59054773
聖騎士モルドレッド,Noble Knight Medraut,MONSTER EFFECT,59057152
魔界劇団の楽屋入り,Abyss Actors Back Stage,TRAP,59057953
皇の波動,Utopian Aura,TRAP,59070329
アロメルスの蟲惑魔,Traptrix Allomerus,MONSTER EFFECT XYZ,59071624
覚醒の魔導剣士,Enlightenment Paladin,MONSTER EFFECT SYNCHRO,59123194
DDヴァイス・テュポーン,D/D Vice Typhon,MONSTER EFFECT,59123937
黄金の歯車装置箱,Golden Gearbox,SPELL QUICKPLAY,59156966
闇黒世界－シャドウ・ディストピア－,Lair of Darkness,SPELL FIELD,59160188
シャドウトークン,Torment Token,MONSTER NORMAL TOKEN,59160189
水精鱗－アビストリーテ,Mermail Abysstrite,MONSTER EFFECT XYZ,59170782
オルターガイスト・プークエリ,Altergeist Pookuery,MONSTER EFFECT,59185998
闇,Yami,SPELL FIELD,59197169
クロノダイバー・パーペチュア,Time Thief Perpetua,MONSTER EFFECT XYZ,59208943
デスサイクロン,Destruction Cyclone,MONSTER EFFECT,59235795
うごめく影,Shifting Shadows,SPELL CONTINUOUS,59237154
武神器－サグサ,Bujingi Hare,MONSTER EFFECT,59251766
ゴヨウ・エンペラー,Goyo Emperor,MONSTER EFFECT FUSION,59255742
洗脳光線,Brainwashing Beam,TRAP CONTINUOUS,59258334
闇霊神オブルミラージュ,Umbramirage the Elemental Lord,MONSTER EFFECT SPSUMMON,59281822
サイバー・ドラゴン・ドライ,Cyber Dragon Drei,MONSTER EFFECT,59281922
ナイトメア・ホース,Nightmare Horse,MONSTER EFFECT,59290628
ゼンマイマジシャン,Wind-Up Magician,MONSTER EFFECT,59297550
手違い,Mistake,TRAP CONTINUOUS,59305593
ジュラック・ヴェロー,Jurrac Velo,MONSTER EFFECT,59312550
Aiラブ融合,A.I. Love Fusion,SPELL,59332125
マジック・ドレイン,Magic Drain,TRAP COUNTER,59344077
灼岩魔獣,Burning Beast,MONSTER EFFECT UNION,59364406
ブンボーグ002,Deskbot 002,MONSTER EFFECT,59368956
鉄壁の機皇兵,The Resolute Meklord Army,SPELL CONTINUOUS,59371387
ビッグホーン・マンモス,Big-Tusked Mammoth,MONSTER EFFECT,59380081
トゥーン・アリゲーター,Toon Alligator,MONSTER NORMAL,59383041
コアバスター,Core Blaster,SPELL EQUIP,59385322
炎王炎環,Circle of the Fire Kings,SPELL QUICKPLAY,59388357
E・HERO リキッドマン,Elemental HERO Liquid Soldier,MONSTER EFFECT,59392529
融合識別,Fusion Tag,SPELL,59432181
幽鬼うさぎ,Ghost Ogre & Snow Rabbit,MONSTER EFFECT TUNER,59438930
幽鬼うさぎ,Ghost Ogre & Snow Rabbit,MONSTER EFFECT TUNER,59438931
冥帝従騎エイドス,Eidos the Underworld Squire,MONSTER EFFECT,59463312
アームド・ドラゴン LV10,Armed Dragon LV10,MONSTER EFFECT SPSUMMON,59464593
No.71 リバリアン・シャーク,Number 71: Rebarian Shark,MONSTER EFFECT XYZ,59479050
